grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
emojification	ɪməʊdʒɪfɪkeɪʃən	ɪməʊdʒifɪkeɪʃən	ɪmɑdʒɪfɪkeɪʃən	imədʒɪfɪkeɪʃən	compound	emoji|fication	0.06666666666666667	0.14285714285714285	0.14285714285714285	əməʊdʒəfəkeɪʃən	ɪməʊdʒəfəkeɪʃən	0.2	0.13333333333333333
empathogen	ɛmpæθədʒn	əmpæθədʒən	ɛmpəθədʒən	ɛmpæθəʊɡən	compound	em|pathogen	0.2	0.2	0.3	ɛmpæθədʒən	ɛmpæθədʒən	0.1	0.1
emperished	ɪmpɛɹɪʃt	əmpɛɹɪʃt	ɛmpɚɹɪʃt	ɛmpɚɪʃt	compound	em|perished	0.125	0.25	0.42857142857142855	ɛmpɚɪʃt	ɛmpɝɪʃt	0.42857142857142855	0.42857142857142855
empery	ɛmpəɹɪ	ɛmpɛɹɪ	ɛmpɚɹi	ɛmpɚi	compound	emp|ery	0.16666666666666666	0.3333333333333333	0.6	ɛmpəɹi	ɛmpɝi	0.16666666666666666	0.6
empuse	ɛmpjuːz	ɛmpjus	ɛmpjus	ɪmpjuz	compound	emp|use	0.16666666666666666	0.16666666666666666	0.16666666666666666	ɛmpuz	ɛmpjuz	0.2	0.0
encaenia	ɛnsiːniə	ɛnkæniə	ɛŋkiniə	ɪŋkeɪniə	compound	en|caen|ia	0.2857142857142857	0.2857142857142857	0.625	ɛnkiniə	ɛnkiniə	0.14285714285714285	0.14285714285714285
endling	ɛndlɪŋ	ɛndlɪŋ	ɛndəlɪŋ	ɛndlɪŋ	compound	end|ling	0.0	0.14285714285714285	0.0	ɛndlɪŋ	ɛndlɪŋ	0.0	0.0
endura	ɛndjʊɹə	ɛndʊɹə	ɛndʊɹɹə	ɛndʊɹə	compound	en|dura	0.16666666666666666	0.2857142857142857	0.16666666666666666	ɪndʊɹə	ɛndʊɹə	0.3333333333333333	0.16666666666666666
enerve	ɪnɜːɹv	inɜv	ɛnɚv	ɪnɚv	compound	e|nerve	0.5	0.75	0.5	ɛnɚv	ɪnɝv	0.75	0.5
englyn	ɛŋlɪn	ɛŋlɪn	ɛŋɡlɪn	ɪŋlɪn	compound	eng|lyn	0.0	0.16666666666666666	0.2	ɪŋglɪn	ɛŋɡlɪn	0.3333333333333333	0.16666666666666666
englynion	ɛŋlɪnjən	ɛŋlɪnən	ɛŋɡlɪniən	ɪŋlaɪniən	compound	eng|lyn|ion	0.14285714285714285	0.2222222222222222	0.3333333333333333	ɛŋglɪnjən	ɪnɡlɪnjən	0.1111111111111111	0.3333333333333333
enneastyle	ɛniəstaɪl	ɛniəstaɪl	ɛnistaɪl	ɛnəstaɪl	compound	ennea|style	0.0	0.125	0.125	ɛnistaɪl	ɪnistaɪl	0.125	0.25
entend	ɪntɛnd	ɛntɛnd	ɛntɛnd	ɛntənd	compound	ent|end	0.16666666666666666	0.16666666666666666	0.3333333333333333	ɛntɛnd	ɛntɛnd	0.16666666666666666	0.16666666666666666
enterothorax	ɛntəɹoʊθɔːɹæks	ɛntəəʊθɔɹæks	ɛntɚɹɑθoɹæks	ɛntɚəθɚæks	compound	enter|o|thorax	0.08333333333333333	0.3333333333333333	0.5	ɛntəɹəʊθɔɹæks	ɛntɝɔθɝæks	0.0	0.6
enthesis	ɪnθiːsɪs	ɛnθisɪs	ɛnθəsɪs	ɛnθɛsɪz	compound	en|thesis	0.14285714285714285	0.2857142857142857	0.42857142857142855	ɛnθɪsɪs	ɛnθəsɪs	0.2857142857142857	0.2857142857142857
entr'acte	ɑntɹækt	ɛntɹækti	ɛntɹækti	ɛntɹəkt	compound	en|tract|e	0.25	0.25	0.2857142857142857	ɛntɹækt	ɛntɹækt	0.14285714285714285	0.14285714285714285
eobiont	iːoʊbaɪɑnt	iəʊbaɪɒnt	iəbɪɑnt	əʊbiɑnt	compound	e|obi|on|t	0.1111111111111111	0.2857142857142857	0.42857142857142855	iəʊbiɑnt	iəʊbiənt	0.25	0.375
epauliere	eɪpoʊljɛɚ	ipieɪjulieə	ɛpəliɛɹ	ɪpɔliɚ	compound	epa|uli|ere	0.8181818181818182	0.7142857142857143	0.8333333333333334	ɪpɔlie	ɪpɔliɛɹ	1.0	0.7142857142857143
epeolatry	ɛpiɒlətɹi	ɪfiɒlətɹi	ɛpɪɑlətɹi	ɪpiəʊlətɹi	compound	ep|e|olatry	0.2222222222222222	0.2222222222222222	0.3	ɪpɪɒlətɹi	ipiɑlətɹi	0.2222222222222222	0.2222222222222222
ephelides	ɪfiːlɪdiːz	ɪfhɪlaɪdz	ɛfɪlaɪdz	ɛfəlaɪdɪz	compound	ep|h|elides	0.4444444444444444	0.5	0.4444444444444444	ɪfɛlɪdiz	ɛfəlaɪdz	0.125	0.5
epichorial	ɛpɪkɔːɹiəl	ɛpɪkhɔɹiæl	ɛpɪkoɹɪəl	ɛpɪtʃɔɹiəl	compound	epic|hori|al	0.2	0.2222222222222222	0.2	ɛpəkɔɹiəl	ɛpəkɔɹiəl	0.1111111111111111	0.1111111111111111
epicrisis	ɛpəkɹaɪsɪs	ɛpɪkɹaɪsɪs	ɛpɪkɹɪsiz	ɛpɪkɹɪsɪz	compound	epi|crisis	0.1	0.4444444444444444	0.3333333333333333	ɛpɪkɹɪsɪs	ɛpəkɹaɪsɪs	0.2222222222222222	0.0
epidendroid	ɛpɪdɛndɹɔɪd	ɛpɪdɛndɹɔɪd	ɛpɪdɛndɹɔɪd	ɛpaɪdəndɹɔɪd	compound	epi|dendroid	0.0	0.0	0.16666666666666666	ɛpədɛndɹɔɪd	ɛpədɛndɹɔɪd	0.09090909090909091	0.09090909090909091
epidosite	ɪpɪdəsaɪt	ɛpɪdɒsaɪt	ɛpɪdɑsaɪt	ɛpidəʊsɪt	compound	epi|dos|ite	0.2222222222222222	0.2222222222222222	0.4444444444444444	ɛpədəʊsaɪt	ɛpədɑsət	0.3	0.625
epigenome	ɛpɪdʒiːnoʊm	ɛpɪdʒinəʊm	ɛpɪdʒɛnəʊm	ɛpɪdʒənəʊm	compound	epi|genome	0.0	0.1	0.1	əpɪdʒənəʊm	ɛpədʒənəʊm	0.2	0.2
epimyth	ɛpɪmɪθ	ɛpɪmɪθ	ɛpɪmɪθ	ɛpəmɪθ	compound	epi|myth	0.0	0.0	0.16666666666666666	ɛpɪmɪθ	ɛpəmɪθ	0.0	0.16666666666666666
epiphonema	ɛpɪfəniːmə	ɛpɪfəʊnmɑ	ɛpɪfəʊnmə	ɛpɪfəʊnmə	compound	epi|phone|ma	0.3333333333333333	0.2222222222222222	0.2222222222222222	ɛpəfəʊnəmə	ɛpɪfəʊnəmə	0.3	0.2
epiphyllospermous	ɛpɪfɪləspɜːɹməs	ɛpɪfiləʊspɜɹməs	ɛpɪfɪləspɚməs	ɛpɪɪləspɚməʊs	compound	epi|phyllo|spermous	0.13333333333333333	0.15384615384615385	0.3076923076923077	ɛpəfɪləspəɹməs	ɛpəfɪləspɝməs	0.14285714285714285	0.23076923076923078
epirrhema	ɛpɪɹiːmə	ɛpɪɹɹɛmə	ɛpɪrhəmə	ɛpaɪɚhɛmə	compound	epi|r|rhem|a	0.25	0.375	0.4444444444444444	ɛpəɹimə	ɛpɝhimə	0.14285714285714285	0.2857142857142857
epitrochasm	ɛpɪtɹəkæzm	ɛpɪtɹɑkæzəm	ɛpɪtɹəʊkæzəm	ɛpɪtɹəʊtʃɑzm	compound	epi|t|roch|asm	0.18181818181818182	0.16666666666666666	0.3333333333333333	ɛp.ɪtɹəʊkæz.əm	ɛpətɹəʊkæzəm	0.2857142857142857	0.25
epizoodic	ɛpɪzuːdɪk	ɛpɪzudɪk	ɛpɪzudɪk	ɪpaɪzudɪk	compound	epi|zoo|dic	0.0	0.0	0.2222222222222222	ɛpəzɑdɪk	ɛpɪzuɑdɪk	0.25	0.1111111111111111
epizoötic	ɛpɪzəwɒtɪk	ɛpɪzəwɒtɪk	ɛpɪzəɜɾɪk	ɪpizəʊtɪk	compound	[]	0.0	0.3333333333333333	0.4444444444444444	ɛpəzəʊɑɾɪk	ɛpɪzəʊɔtɪk	0.4	0.2
equiangled	iːkwɪæŋɡəld	ikwɪæŋgəld	ikwɪæŋɡəld	ɪkwiæŋɡəld	compound	equiangle|d	0.1	0.0	0.2	ɪkwaɪæŋɡəld	ikwiæŋɡəld	0.18181818181818182	0.1
equinia	ɪkwɪniə	ikwɪniə	ɛkwɪniə	ɪkwiniə	compound	e|quinia	0.14285714285714285	0.14285714285714285	0.14285714285714285	əkwɪniə	ɪkwɪniə	0.14285714285714285	0.0
equipaged	ɛkwɪpɪdʒd	ɛkwɪpɪdʒd	ɛkwɪpɪdʒd	ɪkwɪpədʒd	compound	equipage|d	0.0	0.0	0.2222222222222222	ikwɪpədʒd	ɛkwəpeɪdʒd	0.2222222222222222	0.2
ergonym	ɜːɹɡənɪm	ɜɹgənɪm	ɜɡənɪm	ɚɡənim	compound	ergon|ym	0.14285714285714285	0.16666666666666666	0.5	ɜɹ.ɡə.nɪm	ɝɡənɪm	0.2222222222222222	0.3333333333333333
eromenos	ɛɹəʊmɛnɒs	ɪɹəʊmeɪnəʊs	ɪɹəminəʊz	ɛɹəʊmənəʊz	compound	ero|meno|s	0.45454545454545453	0.6666666666666666	0.4	əɹəʊmənəʊz	ɛɹəʊminəʊz	0.5	0.4
erotesis	ɛɹətiːsɪs	ɪɹəʊtisɪs	ɪɹəʊtsiz	ɚəʊtsɪz	compound	ero|te|sis	0.2222222222222222	0.625	0.7142857142857143	əɹɑɾəsɪs	ɪɹəʊtɛsɪs	0.5	0.3333333333333333
erototoxin	ɪɹɒtəʊtɒksɪn	ɪɹəʊtəʊtəʊʃɪn	ɪɹəʊɾətɑksɪn	ɚɑtəʊtɑksɪn	compound	ero|toto|xin	0.38461538461538464	0.4166666666666667	0.36363636363636365	əɹəʊɾətɑksən	ɪɹəʊtəʊtɑksɪn	0.5833333333333334	0.23076923076923078
errable	ɛɹəbəl	ɛɹəbəl	ɛɹəbəl	ɛɹəbəl	compound	erra|ble	0.0	0.0	0.0	ɛɹəbəl	ɛɹəbəl	0.0	0.0
eructative	ɪɹʌktətɪv	ɪɹʌktsətɪv	ɪɹʌktətɪv	ɛɹʌktətɪv	compound	eruct|ative	0.1	0.0	0.1111111111111111	əɹʌktɪv	ɪɹəktətɪv	0.42857142857142855	0.1111111111111111
erudiate	ɪɹuːdieɪt	iɹudieɪt	ɛɹudɪeɪt	ɚudieɪt	compound	e|rudi|ate	0.125	0.25	0.2857142857142857	əɹudieɪt	ɪɹudieɪt	0.125	0.0
erythematoedematous	ɛɹəthɛmətoʊədɛmətəs	ɜɹɪθəmətuədɛməɾəs	ɜɹɪθɛmətəʊdᵻmæɾəs	ɚɪθəmətəʊdəmətus	compound	erythema|to|edematous	0.47058823529411764	0.47058823529411764	0.5625	əɹɪθɪmætəʊdɪmætəs	ɪɹɪθəmətəʊədɛmətəs	0.5294117647058824	0.2777777777777778
erythematous	ɛɹəθɛmətəs	ɜɹɪθəmətuʌs	ɜɹɪθɪmæɾəs	ɚɪθəmətus	compound	erythema|to|us	0.45454545454545453	0.5	0.5555555555555556	əɹɪθəmæɾəs	ɛɹɪθɛmətəs	0.5	0.1
erythremia	ɛɹɪθɹiːmiə	ɛɹɪθɹɛmiə	ɜɹɪθɹimiə	ɚɪθɹimiə	compound	ery|th|remi|a	0.1111111111111111	0.1111111111111111	0.25	ɛɹɪθɹimɪə	ɛɹəθɹimiə	0.1111111111111111	0.1111111111111111
escapeway	ɛskeɪpweɪ	ɛskeɪpweɪ	ɛskeɪpweɪ	ɪskəpweɪ	compound	escape|way	0.0	0.0	0.375	ɛskeɪpweɪ	ɪskeɪpweɪ	0.0	0.1111111111111111
essent	ɛsənt	ɛsənt	ɛsɛnt	ɛsənt	compound	essen|t	0.0	0.2	0.0	ɛsɛnt	ɛsənt	0.2	0.0
esthesis	iːsθiːsɪs	izθisɪs	ɛsθəsɪs	ɛsθizɪz	compound	es|thesis	0.14285714285714285	0.2857142857142857	0.42857142857142855	ɛsθəsɪs	ɛsθəsɪs	0.2857142857142857	0.2857142857142857
estray	əstɹeɪ	ɛstɹeɪ	ɛstɹeɪ	ɪstɹeɪ	compound	est|ray	0.16666666666666666	0.16666666666666666	0.16666666666666666	ɛstɹeɪ	ɪstɹeɪ	0.16666666666666666	0.16666666666666666
esture	ɛstjʊɚ	ɛstjuɹ	ɛstʃɚ	ɪstʃɚ	compound	est|ure	0.3333333333333333	0.4	0.6	ɛst͡ʃɚ	ɛstʃɝ	0.3333333333333333	0.6
ethnogenics	ɛθnoʊdʒɛnɪks	ɛðnəʊdʒɛnɪks	ɛθnədʒɛnɪks	ɪθnədʒɛnɪks	compound	eth|no|genic|s	0.08333333333333333	0.09090909090909091	0.18181818181818182	ɛθnədʒɛnɪks	ɛθnədʒɛnɪks	0.09090909090909091	0.09090909090909091
ethnoreligious	ɛθnəʊɹɪlɪdʒəs	ɛðnəʊɹɪlɪdʒəs	ɛθnəʊɹɛlɪdʒəs	ɪθnɚɛlɪdʒiəʊs	compound	eth|no|religious	0.07692307692307693	0.07692307692307693	0.5384615384615384	ɛθnəʊɹəlɪdʒəs	ɛθnɔɹəlɪdʒəs	0.07692307692307693	0.25
ethren	ɛðɹən	ɛðɹɛn	ɛθɹən	ɪθɹən	compound	eth|ren	0.2	0.2	0.4	ɛθɹən	ɛθɹən	0.2	0.2
etiracetam	ɛtɪɹæsɪtæm	ɛtɪɹæsɪtæm	ɛɾɚɹæsɪtæm	ɪtɪɹəstəm	compound	et|iracetam	0.0	0.2	0.4444444444444444	ɛɾəɹæsɪtæm	ɛtɝæsətəm	0.2	0.4444444444444444
etofenprox	ɛtəfɛnpɹɒks	ɛtɒvɛnpɹɒks	ɛɾəʊfɛnpɹɑks	ɛtəʊfənpɹɑks	compound	et|of|en|prox	0.18181818181818182	0.25	0.25	ɛtəfɛnpɹɑks	itəʊfənpɹɑks	0.09090909090909091	0.3333333333333333
etoglucid	ɛtəɡluːsɪd	ɛtɑɡlusɪd	ɛɾəɡlusɪd	ɪtɑɡləsɪd	compound	et|og|lucid	0.1111111111111111	0.1111111111111111	0.3333333333333333	ɛɾəglusəd	itəɡlusɪd	0.3333333333333333	0.1111111111111111
etymemazine	ɛtɪmɛməziːn	ɛtɪmiməzin	ɛɾaɪmmæzin	ɛtaɪməməzin	compound	et|ym|ema|zine	0.1	0.4	0.18181818181818182	ɛtɪməzin	ɛtəmɛməzin	0.25	0.1
euonymous	juːɒnɪməs	juənɪməs	juɑnɪməs	juniməs	compound	euonym|ous	0.125	0.125	0.2857142857142857	juəʊnɪməs	juɑnəməs	0.2222222222222222	0.25
ev'ry	ɛvɹi	ɛvɡɹ	ɛvɹi	ɪvɹi	compound	ev|ry	0.5	0.0	0.25	ɛvɹi	ɛvɹi	0.0	0.0
everthang	ɛvəɹθæŋ	ɛvəthæŋ	ɛvɚθæŋ	ɪvɚθæŋ	compound	evert|hang	0.2857142857142857	0.3333333333333333	0.5	ɛvɚθæŋ	ɛvɝθæŋ	0.3333333333333333	0.3333333333333333
evidentiality	ɛvɪdɛnʃiælɪti	ɛvɪdɛnʃəlɪti	ɛvɪdɛnʃɪælᵻɾi	ɛvaɪdɛnʃəlɪti	compound	evidential|ity	0.16666666666666666	0.23076923076923078	0.23076923076923078	əvaɪdənʃiæləɾi	ɛvədɛnʃiælɪti	0.35714285714285715	0.07692307692307693
exFAT	ɛksfæt	ɛksfæt	ɛksfæt	ɪɡzfət	compound	ex|fat	0.0	0.0	0.6666666666666666	ɛksfæt	ɛksfæt	0.0	0.0
examinate	ɪɡzæmɪnət	ɛɡzæmɪneɪt	ɛɡzæmᵻneɪt	ɪɡzæməneɪt	compound	exam|inate	0.3	0.4	0.3	ɪɡzæm.ɪ.neɪt	ɪɡzæməneɪt	0.3333333333333333	0.3
exanimous	ɛksænɪməs	ɛksænɪməs	ɛɡzænɪməs	ɪɡzænɪmɔs	compound	ex|animous	0.0	0.2222222222222222	0.4444444444444444	ɪgzænɪməs	ɪɡzænəməs	0.3333333333333333	0.4444444444444444
excandescence	ɛkskændɛsəns	ɛkskændɛsəns	ɛkskəndɛsəns	ɪkskændɛsəns	compound	ex|candescence	0.0	0.08333333333333333	0.08333333333333333	ɛkskæn.dəns(ə)ns	ɛkskəndɛsəns	0.3125	0.08333333333333333
excave	ɛkskeɪv	ɛkskeɪv	ɛkskəv	ɪkskeɪv	compound	ex|cave	0.0	0.3333333333333333	0.14285714285714285	ɛkskeɪv	ɪkskeɪv	0.0	0.14285714285714285
exclay	ɛkskleɪ	ɛkskleɪ	ɛkskleɪ	ɪkskleɪ	compound	ex|clay	0.0	0.0	0.14285714285714285	ɛkskleɪ	ɪkskleɪ	0.0	0.14285714285714285
excommune	ɛkskəmjuːn	ɛkskɑmjun	ɛkskɑmjun	ɪkskəmjun	compound	ex|commune	0.1111111111111111	0.1111111111111111	0.1111111111111111	ɛkskəmjun	ɛkskəmjun	0.0	0.0
excommunion	ɛkskəmjuːnjən	ɛkskəmjuniən	ɛkskəmjuniən	ɪkskəmjunjən	compound	ex|communion	0.08333333333333333	0.08333333333333333	0.08333333333333333	ɛkskəmjunjən	ɛkskəmjunjən	0.0	0.0
exility	ɛksɪlɪti	ɛksɪlɪti	ɛɡzɪlᵻɾi	ɪɡzɪlɪti	compound	ex|il|ity	0.0	0.5	0.375	ɪgzɪləɾi	ɪɡzɪləti	0.625	0.5
exogenetic	ɛksoʊdʒənɛtɪk	ɛksəʊdʒɛnɛtɪk	ɛɡzəʊdʒnɛɾɪk	ɛksədʒənɛtɪk	compound	ex|o|genetic	0.07692307692307693	0.3333333333333333	0.08333333333333333	ɛksəʊdʒənɛɾɪk	ɛksədʒənɛtɪk	0.07692307692307693	0.08333333333333333
exomologesis	ɛksəʊməʊləʊdʒəsɪs	ɛksɒməʊləʊɪdsɪs	ɛɡzɑmələʊdʒsiz	ɪɡzɑmələdʒsɪz	compound	ex|om|olo|ge|sis	0.3333333333333333	0.5714285714285714	0.6923076923076923	ɛksəmɑlədʒəsɪs	ɪɡzɑmələdʒisɪs	0.2857142857142857	0.5714285714285714
exonerable	ɪɡzɒnəɹəbəl	ɛɡzɒniəɹəbəl	ɛɡzɑnɚɹəbəl	ɪksənɚəbəl	compound	exon|era|ble	0.16666666666666666	0.2727272727272727	0.5	ɪgzɑnəɹəbəl	ɪɡzɑnɝəbəl	0.18181818181818182	0.3
exoterica	ɛksətɛɹɪkə	ɛksətɛɹɪkə	ɛɡzəʊtɹɪkə	ɪksəʊtɚɪkə	compound	exoteric|a	0.0	0.4	0.4	ɛksətɛɹɪkə	ɛksətɛɹɪkə	0.0	0.0
exotericism	ɛksətɛɹəsɪzm	ɛksətɛɹɪkɪzəm	ɛɡzəʊtɹɪsɪzəm	ɪksəʊtɚɪsɪzəm	compound	exoteric|ism	0.23076923076923078	0.46153846153846156	0.46153846153846156	ɛksətɛɹəsɪzəm	ɛksətɛɹəsɪzəm	0.07692307692307693	0.07692307692307693
expeditate	ɛkspɛdɪteɪt	ɛkspɛdɪteɪt	ɛkspədᵻteɪt	ɪkspɛdɪteɪt	compound	exp|edit|ate	0.0	0.18181818181818182	0.09090909090909091	ɛkspədəteɪt	ɪkspɛdəteɪt	0.18181818181818182	0.18181818181818182
explicitate	ɛksplɪsɪteɪt	ɛksplɪsɪteɪt	ɛksplɪsᵻteɪt	ɪksplɪsɪteɪt	compound	explicit|ate	0.0	0.08333333333333333	0.08333333333333333	ɪksplɪsɪteɪt	ɪksplɪsəteɪt	0.08333333333333333	0.16666666666666666
explicitize	ɪksplɪsɪtaɪz	ɛksplɪsɪtaɪz	ɛksplɪsɪtaɪz	ɪksplɪsɪtaɪz	compound	explicit|ize	0.08333333333333333	0.08333333333333333	0.0	ɪksplɪsɪtaɪz	ɪksplɪsətaɪz	0.0	0.08333333333333333
exscriptural	ɛkskɹɪptʃʊɹəl	ɛkskɹɪptjʊɹəl	ɛksskɹɪptʃɚɹəl	ɪɡzskɹɪptʃɚəl	compound	exscript|ural	0.07692307692307693	0.14285714285714285	0.38461538461538464	ɛk.skɹəpt͡ʃɚ.əl	ɪkskɹɪptʃɝəl	0.3333333333333333	0.25
exsertile	ɛksɜːɹtaɪl	ɛksɜɹtaɪl	ɛkssɜɾaɪl	ɛksɚtɪl	compound	exsert|ile	0.0	0.3333333333333333	0.42857142857142855	ɛkssɜɹɾəl	ɪksɝtəl	0.4444444444444444	0.7142857142857143
extillation	ɛkstɪleɪʃən	ɛkstɪleɪʃən	ɛkstɪleɪʃən	ɛkstɪleɪʃən	compound	extill|ation	0.0	0.0	0.0	ɛkstɪleɪʃən	ɛkstəleɪʃən	0.0	0.09090909090909091
extracerebellar	ɛkstɹəsɛɹəbɛlɚ	ɛkstɹəsɛɹəbɛləɹ	ɛkstɹəsɚɹɛbɛlɚ	ɛkstɹəsɚbɛlɚ	compound	extra|cerebellar	0.13333333333333333	0.14285714285714285	0.25	ɛkstɹəsɜɹəbɛləɹ	ɛkstɹəsɪɹəbəlɝ	0.2	0.21428571428571427
extracoital	ɛkstɹəkɔɪtəl	ɛkstɹəkɔɪtəl	ɛkstɹəkɔɪɾəl	ɛkstɹəkɔɪtəl	compound	extra|coital	0.0	0.08333333333333333	0.0	ɛkstɹəkəʊəɾəl	ɛkstɹəkɔɪtəl	0.3076923076923077	0.0
extramedullary	ɛkstɹəmɛdəlɛɹi	ɛkstɹəmɛdələɹi	ɛkstɹəmɛdəlɚɹi	ɛkstɹəmdʌlɚi	compound	extra|medullary	0.07142857142857142	0.07142857142857142	0.3333333333333333	ɛkstɹəmɛdʒələɹi	ɛkstɹəmɛdəlɛɹi	0.13333333333333333	0.0
extraprovincial	ɛkstɹəpɹɒvɪnʃəl	ɛkstɹəpɹəvɪnʃəl	ɛkstɹəpɹəvɪnʃəl	ɛkstɹəpɹəvənʃəl	compound	extra|provincial	0.06666666666666667	0.06666666666666667	0.13333333333333333	ɛkstɹəpɹəʊvənʃəl	ɛkstɹæpɹəvɪnʃəl	0.1875	0.13333333333333333
extrapsychic	ɛkstɹəsaɪkɪk	ɛkstɹəsaɪkɪk	ɛkstɹəsaɪkɪk	ɛkstɹəsɪtʃɪk	compound	extra|psychic	0.0	0.0	0.25	ɛkstɹəsaɪkɪk	ɛkstɹəpsɪkɪk	0.0	0.16666666666666666
exulansis	ɛksəlænsɪs	ɛksjulənsɪs	ɛɡzjʊlænsɪs	ɪkjələnsɪz	compound	ex|ula|n|sis	0.2727272727272727	0.36363636363636365	0.4	ɛgzulənsɪs	ɛksəlænsɪs	0.4	0.0
eyeache	aɪeɪk	aɪeɪk	aɪætʃ	iətʃ	compound	eye|ache	0.0	0.6	1.25	aɪeɪk	aɪtʃ	0.0	0.75
eyebags	aɪbæɡz	aɪbæɡz	aɪbæɡz	ibæɡz	compound	eye|bags	0.0	0.0	0.4	aɪbæɡz	aɪbæɡz	0.0	0.0
eyecatch	aɪkætʃ	aɪkætʃ	aɪkætʃ	iɪkætʃ	compound	eye|catch	0.0	0.0	0.16666666666666666	aɪkætʃ	aɪkætʃ	0.0	0.0
eyehook	aɪhʊk	aɪhʊk	aɪhʊk	ihʊk	compound	eye|hook	0.0	0.0	0.5	aɪhʊk	aɪhʊk	0.0	0.0
eyehooks	aɪhʊks	aɪhʊks	aɪhʊks	ihʊks	compound	eye|hooks	0.0	0.0	0.4	aɪhʊks	aɪhʊks	0.0	0.0
eyetracks	aɪtɹæks	aɪtɹæks	aɪtɹæks	iɛtɹæks	compound	eye|tracks	0.0	0.0	0.2857142857142857	aɪtɹæks	aɪtɹæks	0.0	0.0
ezafe	ɛzɑːfeɪ	izɑfeɪ	ɛzeɪf	ɛzəf	compound	e|za|fe	0.16666666666666666	0.6	0.75	ɛzəfeɪ	ɪzeɪf	0.16666666666666666	0.8
f'rever	fɹɛvɚ	fɹɛvɜ	ɛfɹɛvɚ	fɪɹɪvɚ	compound	f|rev|er	0.2	0.16666666666666666	0.3333333333333333	ɛfɹɛvɚ	fɹɛvɝ	0.16666666666666666	0.2
faboo	fæbuː	fæbu	fæbu	feɪbu	compound	fab|oo	0.0	0.0	0.4	fɑbəʊ	fəbu	0.6	0.25
facturd	fæktɜːɹd	fæktɜɹd	fæktɜd	fæktɚd	compound	fact|urd	0.0	0.16666666666666666	0.3333333333333333	fæktɚd	fæktɝd	0.3333333333333333	0.3333333333333333
faineance	feɪniəns	feɪniəns	feɪnins	feɪnəns	compound	fain|ean|ce	0.0	0.14285714285714285	0.14285714285714285	feɪnəns	feɪniəns	0.14285714285714285	0.0
faitour	feɪtə	feɪtəə	feɪɾʊɹ	feɪtɚ	compound	fait|our	0.16666666666666666	0.5	0.2	feɪɾəɹ	feɪtɝ	0.3333333333333333	0.2
fakeaway	feɪkəweɪ	feɪkəweɪ	feɪkəweɪ	feɪkəweɪ	compound	fake|away	0.0	0.0	0.0	feɪkəweɪ	feɪkəweɪ	0.0	0.0
fakefan	feɪkfæn	feɪkfæn	feɪkfən	feɪkfən	compound	fake|fan	0.0	0.14285714285714285	0.14285714285714285	feɪkfæn	feɪkfæn	0.0	0.0
fallax	fæləks	fæləks	fælæks	fælæks	compound	falla|x	0.0	0.16666666666666666	0.16666666666666666	fæləks	fælæks	0.0	0.16666666666666666
fanac	fænæk	fænæk	fænæk	fænək	compound	f|anac	0.0	0.0	0.2	fænæk	fænək	0.0	0.2
fancruft	fænkɹʌft	fænkɹʌft	fæŋkɹʌft	fæŋkɹʌft	compound	fan|cruft	0.0	0.125	0.125	fæŋkɹəft	fænkɹəft	0.25	0.125
fandemonium	fændəməʊniəm	fændəməʊniəm	fændɪməʊniəm	fændəməniəm	compound	fand|em|onium	0.0	0.08333333333333333	0.09090909090909091	fændəməʊniəm	fændɪməʊniəm	0.0	0.08333333333333333
fandosentan	fændəsɛntæn	fændəʊzntæn	fændəʊsɛntən	fændəʊsɛntən	compound	fand|ose|ntan	0.18181818181818182	0.16666666666666666	0.16666666666666666	fændəʊ.səntæn	fændəʊsɛntən	0.23076923076923078	0.16666666666666666
fandub	fændʌb	fændʌb	fændʌb	fændəb	compound	fan|dub	0.0	0.0	0.16666666666666666	fændʌb	fændəb	0.0	0.16666666666666666
faned	fænɛd	feɪnd	feɪnd	feɪnd	compound	fane|d	0.6	0.6	0.6	feɪnd	feɪnd	0.6	0.6
fanling	fænlɪŋ	fænlɪŋ	fænlɪŋ	fænlɪŋ	compound	fan|ling	0.0	0.0	0.0	fænlɪŋ	fænlɪŋ	0.0	0.0
fanmag	fænmæɡ	fænmæɡ	fænmæɡ	fænməɡ	compound	fan|mag	0.0	0.0	0.16666666666666666	fænmæg	fænmæɡ	0.16666666666666666	0.0
fannish	fænɪʃ	fænɪʃ	fænɪʃ	fænɪʃ	compound	fann|ish	0.0	0.0	0.0	fænɪʃ	fænɪʃ	0.0	0.0
fansub	fænsʌb	fænsʌb	fænsʌb	fænsəb	compound	fan|sub	0.0	0.0	0.16666666666666666	fænsʌb	fænsəb	0.0	0.16666666666666666
fapiao	fɑːpiaʊ	fæpiəəʊ	feɪpɪə	feɪpi	compound	fap|ia|o	0.42857142857142855	0.5	0.6	fæpiəəʊ	fæpiə	0.42857142857142855	0.2
fapkin	fæpkɪn	fæpkɪn	fæpkɪn	fæpkɪn	compound	fap|kin	0.0	0.0	0.0	fæpkɪn	fæpkɪn	0.0	0.0
fausen	fɔːzən	fɔzɛn	fɔsən	fɔsən	compound	faus|en	0.2	0.2	0.2	fəsən	fəsən	0.4	0.4
