grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
cymatograph	saɪmætəʊɡɹæf	saɪmətuɡɹæf	saɪmətɒɡɹaf	saɪmətəɡɹəf	compound	cyma|to|graph	0.2727272727272727	0.36363636363636365	0.2727272727272727	saɪmətɑgɹæf	sɪmətɒɡɹæf	0.36363636363636365	0.4
cynghanedd	kəŋhænɛð	saɪɛŋhɑnɛd	sɪŋheɪnəd	sɪŋənd	compound	cy|ng|ha|nedd	0.6	0.6666666666666666	1.0	sɪnɡænəd	sɪŋhənɛd	0.75	0.5
cyning	kɪnɪŋ	saɪnɪŋ	saɪnɪŋ	saɪnɪŋ	compound	cy|ning	0.3333333333333333	0.3333333333333333	0.3333333333333333	saɪnɪŋ	saɪnɪŋ	0.3333333333333333	0.3333333333333333
cynism	sɪnɪzm	saɪnɪzəm	saɪnɪzəm	saɪnɪzəm	compound	cy|n|ism	0.25	0.25	0.25	sɪnɪzəm	saɪnɪzəm	0.14285714285714285	0.25
cysteinyl	sɪstiːnɪl	sɪstaɪnɪl	sɪstaɪnaɪl	sɪstaɪnəl	compound	cystein|yl	0.2222222222222222	0.3	0.3333333333333333	sɪstaɪnɪl	sɪstɪnɪl	0.2222222222222222	0.125
cytonuclear	saɪtoʊnukliɚ	saɪtunjukliə	saɪtənjukliə	saɪtənəkliɹ	compound	cy|to|nuclear	0.3333333333333333	0.25	0.2727272727272727	saɪɾəʊnukliɚ	saɪtəʊnjukliə	0.08333333333333333	0.15384615384615385
d'y'ask	djɑːsk	daɪəsk	dijask	dzaɪɑsk	compound	dyas|k	0.5	0.3333333333333333	0.42857142857142855	d͡ʒeɪæsk	daɪəsk	0.625	0.5
d'y'ave	djæv	dɪɑveɪ	dijeɪv	dzizeɪv	compound	dy|ave	0.6666666666666666	0.5	0.7142857142857143	d͡ʒʌv	daɪəv	0.6	0.6
d'ya	dʒjʌ	dɪə	dija	dzaɪ	compound	dy|a	1.0	0.5	0.75	d͡ʒi	daɪə	0.75	0.75
d'you	dʒuː	dɪu	diju	dzju	compound	dy|ou	0.3333333333333333	0.5	0.5	d͡ʒʌ	daɪu	0.5	0.5
dabbings	dæbɪŋz	dæbɪŋz	dabɪŋz	dæbɪŋz	compound	dabbing|s	0.0	0.16666666666666666	0.0	dæbɪŋz	dæbɪŋz	0.0	0.0
dactylectomy	dæktɪlɛktəmɪ	dæktaɪlɛktəmi	daktaɪlɛktəmɪ	dæktaɪlɛktəmi	compound	dactyl|ectomy	0.15384615384615385	0.15384615384615385	0.15384615384615385	dæktəlɛktəmi	dæktɪlɛktəmi	0.16666666666666666	0.08333333333333333
dagnabbit	dæɡnæbɪt	dæɡnæbɪt	daɡnəbɪt	dæɡnæbɪt	compound	dag|nabb|it	0.0	0.25	0.0	dægnəbɪt	dæɡnəbɪt	0.25	0.125
daint	deɪnt	deɪnt	deɪnt	deɪnt	compound	dain|t	0.0	0.0	0.0	deɪnt	deɪnt	0.0	0.0
damaskin	dæməskɪn	dæmɑskɪn	damaskɪn	dæmæskɪn	compound	damask|in	0.125	0.25	0.125	dæməskɪn	dæməskɪn	0.0	0.0
damehood	deɪmhʊd	deɪmhʊd	deɪmhʊd	dæmhʊd	compound	dame|hood	0.0	0.0	0.3333333333333333	deɪmhʊd	deɪmhʊd	0.0	0.0
damnings	dæmɪŋz	dæmɪŋz	damɪŋz	dæmnɪŋz	compound	damning|s	0.0	0.16666666666666666	0.14285714285714285	dæmɪŋz	dæmɪŋz	0.0	0.0
dangerouser	deɪndʒəɹəsɚ	deɪndʒəɹəsɜ	deɪndʒəɹəsə	dændʒɚəsɚ	compound	dangerous|er	0.09090909090909091	0.09090909090909091	0.4444444444444444	deɪndʒəɹəsɚ	deɪndʒəɹəzə	0.0	0.18181818181818182
dangwai	dɑŋwaɪ	dæŋwaɪ	daŋwaɪ	dæŋweɪ	compound	dang|wai	0.16666666666666666	0.16666666666666666	0.3333333333333333	dæŋwaɪ	dæŋweɪ	0.16666666666666666	0.3333333333333333
danwei	dɑːnweɪ	dænweɪ	danweɪ	dænwi	compound	dan|wei	0.16666666666666666	0.16666666666666666	0.6	dænweɪ	dænweɪ	0.16666666666666666	0.16666666666666666
daotai	daʊtaɪ	dətaɪ	deɪətaɪ	dɑəʊteɪ	compound	dao|tai	0.0	0.2857142857142857	0.42857142857142855	dətaɪ	deɪəʊtaɪ	0.0	0.375
daren't	dɛənt	dæɹɪnt	daɹɛnt	dɔɹənɪt	compound	daren|t	0.5	0.5	0.42857142857142855	dɛɹənt	deəɹənt	0.16666666666666666	0.42857142857142855
darf	dɑːɹf	dɑɹf	dɑf	dɑɹf	compound	dar|f	0.0	0.3333333333333333	0.0	dɑɹf	dɑf	0.0	0.3333333333333333
darrein	dæɹeɪn	dɑɹaɪn	daɹin	dɔɹaɪn	compound	darr|ein	0.3333333333333333	0.6	0.3333333333333333	dɛɹɪn	dæɹɪn	0.4	0.2
dasia	deɪsiə	dieɪziə	daziə	deɪʃə	compound	das|ia	0.2857142857142857	0.6	0.4	deɪʒə	deɪziə	0.4	0.16666666666666666
dassn't	dæsənt	dæsnt	dasənt	dæsnzt	compound	dass|nt	0.2	0.16666666666666666	0.3333333333333333	dæsntənt	dɑsənt	0.25	0.16666666666666666
datafy	deɪtəfaɪ	deɪtəfaɪ	deɪtəfaɪ	dætəfi	compound	data|fy	0.0	0.0	0.6666666666666666	dæɾəfaɪ	deɪtəfaɪ	0.42857142857142855	0.0
davemaoite	deɪvmaʊaɪt	deɪvməaɪt	deɪvmitə	dævməɔɪt	compound	dave|mao|ite	0.0	0.5	0.375	deɪvməwaɪt	deɪvməʊɪt	0.1	0.1111111111111111
daybeam	deɪbiːm	deɪbim	deɪbim	deɪbəm	compound	day|beam	0.0	0.0	0.16666666666666666	deɪbim	deɪbim	0.0	0.0
dayboard	deɪbɔːd	deɪbɔd	deɪbɔd	deɪbɔɹd	compound	day|board	0.0	0.0	0.14285714285714285	deɪbɔɹd	deɪbɔd	0.14285714285714285	0.0
dayboy	deɪbɔɪ	deɪbɔɪ	deɪbɔɪ	deɪbɔɪ	compound	day|boy	0.0	0.0	0.0	deɪbɔɪ	deɪbɔɪ	0.0	0.0
dayed	deɪd	deɪd	deɪd	deɪd	compound	daye|d	0.0	0.0	0.0	deɪd	deɪd	0.0	0.0
deadname	dɛdneɪm	dɛdneɪm	dɛdneɪm	dɛdnəm	compound	dead|name	0.0	0.0	0.3333333333333333	dɛdneɪm	dɛdneɪm	0.0	0.0
deadtime	dɛdtaɪm	dɛdtaɪm	dɛdtaɪm	dɛtaɪm	compound	dead|time	0.0	0.0	0.16666666666666666	dedtaɪm	dɛdtaɪm	0.14285714285714285	0.0
deafaz	dɛfəz	dɛfəz	dɛfaz	difəz	compound	deaf|az	0.0	0.2	0.2	difæz	difæz	0.4	0.4
deafie	dɛfi	dɛfi	dɛfi	difi	compound	deaf|ie	0.0	0.0	0.25	dɛfi	difaɪ	0.0	0.6
deagle	diːɡəl	diɡəl	diɡəl	diɡəl	compound	d|eagle	0.0	0.0	0.0	digəl	diɡəl	0.2	0.0
dealie	diːli	dili	dili	dili	compound	deal|ie	0.0	0.0	0.0	dili	dili	0.0	0.0
dearworth	dɪəɹwɜːɹθ	diəwɜθ	diəwɜθ	dɛɹwɚθ	compound	dear|worth	0.5	0.5	0.6666666666666666	dɪɹwɚθ	diəwɜθ	0.5	0.5
deathmatch	dɛθmætʃ	dɛθmætʃ	dɛθmatʃ	diθmætʃ	compound	death|match	0.0	0.14285714285714285	0.14285714285714285	dɛθmætʃ	dɛθmætʃ	0.0	0.0
debank	diːbæŋk	dəbæŋk	dɪbaŋk	dɪbæŋk	compound	de|bank	0.16666666666666666	0.3333333333333333	0.16666666666666666	dᵻbæŋk	dɪbæŋk	0.16666666666666666	0.16666666666666666
debuccalization	diːbʌkəlaɪzeɪʃən	dəbʌkəlaɪzeɪʃən	dɛbəkəlaɪzeɪʃən	dɪbəkəlɪzeɪʃən	compound	de|buccal|ization	0.06666666666666667	0.13333333333333333	0.21428571428571427	dibʌkələzeɪʃən	dɪbjukəlaɪzeɪʃən	0.14285714285714285	0.1875
debuccalize	diːbʌkəlaɪz	dəbʌkəlaɪz	dɛbəkəlaɪz	dɪbəkəlaɪz	compound	de|buccal|ize	0.1	0.2	0.2	dibʌkəlaɪz	dɪbʌkəlaɪz	0.0	0.1
deca	dɛkə	dɛkə	dɪka	dɪkə	compound	dec|a	0.0	0.5	0.25	dɛkə	dikə	0.0	0.25
decangle	dɛkæŋɡəl	dɛkæŋɡəl	dɪkaŋɡəl	dɪkæŋɡəl	compound	dec|angle	0.0	0.25	0.125	dᵻkæŋgəl	dɪkæŋɡəl	0.25	0.125
decapartite	dɛkəpɑːtaɪt	dɪkapɑtaɪt	dɪkapɑtaɪt	dɪkəpɑɹtɪt	compound	decap|art|ite	0.2	0.2	0.3	dɪkəpɑɹtaɪt	dɛkəpɑtaɪt	0.18181818181818182	0.0
decet	dɛsɛt	dist	dɪsɛt	dɪsɪt	compound	dece|t	0.5	0.2	0.4	dɛkɪt	dɪsɛt	0.4	0.2
decomposite	diːkɒmpəzɪt	dəkɒmpəsɪt	dikəmpɒzɪt	dɪkəmpəsɪt	compound	de|composite	0.2	0.2	0.3	dikəmpɑzət	dikəmpɒsɪt	0.3	0.3
decrial	dɪkɹaɪəl	dɛkɹaɪəl	dɪkɹɪəl	dɛkɹiəl	compound	dec|rial	0.125	0.14285714285714285	0.42857142857142855	dɪkɹaɪəl	dɪkɹaɪəl	0.0	0.0
decuman	dɛkjʊmən	dəkjumən	dɪkjumən	dɪkjəmən	compound	de|cuman	0.25	0.25	0.25	dɛkjumən	dɛkjumən	0.125	0.125
defectible	dɪfɛktɪbəl	difɛktɪbəl	dɪfɛktɪbəl	dɪfɛktɪbəl	compound	defect|ible	0.1	0.0	0.0	dəfɛktᵻbəl	dɪfɛktəbəl	0.2	0.1
defervescency	diːfəɹvɛsənsi	difəɹvɛsnsi	dɪfɜvɪsənsi	dɪfɚvɛsənsi	compound	defervesce|ncy	0.09090909090909091	0.36363636363636365	0.2727272727272727	dəfɜɹvɛsənsi	dɪfəvɛsənsi	0.16666666666666666	0.18181818181818182
deflea	diːfliː	dɛfli	dɪfliə	dɛfli	compound	def|lea	0.2	0.3333333333333333	0.2	dɪfliə	dɪfli	0.3333333333333333	0.2
deflorate	diːflɔɹeɪt	dəflɔɹeɪt	dɪflɔɹeɪt	dɛflɚeɪt	compound	de|florate	0.1111111111111111	0.1111111111111111	0.375	dɪflɔɹeɪt	dɛfləɹeɪt	0.1111111111111111	0.2222222222222222
deformability	dɪfɔːməbɪləti	dɪfɔməbɪləti	dɪfɔməbɪlɪti	dɪfɔɹməbɪlɪti	compound	deform|ability	0.0	0.08333333333333333	0.15384615384615385	dəfɔɹməbɪləɾi	dɪfɔməbɪlɪti	0.23076923076923078	0.08333333333333333
defunctioning	diːfʌŋkʃənɪŋ	dᵻfʌŋkʃənɪŋ	dɪfʌŋkʃənɪŋ	dɪfəŋkʃənɪŋ	compound	defunction|ing	0.09090909090909091	0.09090909090909091	0.18181818181818182	dᵻfʌŋkʃənɪŋ	dɪfʌŋkʃənɪŋ	0.09090909090909091	0.09090909090909091
deglove	diːɡlʌv	dɛɡlʌv	dɪɡlʌv	dɛɡləʊv	compound	deg|love	0.16666666666666666	0.16666666666666666	0.42857142857142855	dᵻglʌv	dɪɡlʌv	0.3333333333333333	0.16666666666666666
degloving	diːɡlʌvɪŋ	dɛɡlʌvɪŋ	dɪɡlʌvɪŋ	dɛɡləvɪŋ	compound	deg|loving	0.125	0.125	0.25	dᵻglʌvɪŋ	dɪɡlʌvɪŋ	0.25	0.125
dehydroisoandrosterone	diːhaɪdɹəʊaɪsəʊændɹɒstəɹəʊn	dəhaɪdɹəʊaɪsəʊændɹɑstəɹəʊn	dihaɪdɹɔɪsəʊndɹɒstəɹəʊn	dhaɪdɹɔɪsəʊndɹəstɚəʊn	compound	de|hydro|iso|androsterone	0.07692307692307693	0.17391304347826086	0.38095238095238093	dihaɪdɹəʊaɪsəʊændɹəstɑstəɹəʊn	dihaɪdɹɔɪsəʊændɹəʊstəɹəʊn	0.13793103448275862	0.2
dehymenization	diːhaɪmənaɪzeɪʃən	dəhaɪmɛnaɪzeɪʃən	deɪaɪmənaɪzeɪʃən	dhaɪmənɪzeɪʃən	compound	de|hymen|ization	0.125	0.125	0.14285714285714285	dihaɪmənəzeɪʃən	dihaɪmɛnɪzeɪʃən	0.13333333333333333	0.13333333333333333
deidentify	diːaɪdɛntɪfaɪ	dəaɪdɛntɪfaɪ	deɪdɛntɪfaɪ	daɪdəntɪfi	compound	de|identify	0.08333333333333333	0.18181818181818182	0.4	diaɪdɛntəfaɪ	daɪdɛntɪfaɪ	0.08333333333333333	0.09090909090909091
delam	diːlæm	dɛləm	dɪlam	dɛləm	compound	dela|m	0.4	0.4	0.4	dɛləm	dɛləm	0.4	0.4
delirate	dɛlɪɹeɪt	dɛliɹeɪt	dɪlɪɹeɪt	dɛlɚeɪt	compound	deli|rate	0.125	0.125	0.2857142857142857	dɪlɪɹeɪt	dɛlɪɹeɪt	0.125	0.0
delitescence	dɛlɪtɛsəns	dɪlɪtɛsəns	dɪlaɪtsəns	dɛlaɪtʃəns	compound	delit|escence	0.1	0.3	0.3	dɪlɪtɛsəns	dɛlɪtɛsəns	0.1	0.0
delvings	dɛlvɪŋz	dɛlvɪŋz	dɛlvɪŋz	dɛlvɪŋz	compound	delving|s	0.0	0.0	0.0	dɛlvɪŋz	dɛlvɪŋz	0.0	0.0
demake	diːmeɪk	dɛmeɪk	dɪmeɪk	dɛmeɪk	compound	dem|ake	0.16666666666666666	0.16666666666666666	0.16666666666666666	dimeɪk	dɪmeɪk	0.0	0.16666666666666666
demersion	dimɜːɹʒən	dimɝzən	dɛmɜʃən	dɪmɚʃən	compound	demers|ion	0.42857142857142855	0.42857142857142855	0.5714285714285714	dimɜɹʒən	dɪmɜʃən	0.0	0.42857142857142855
demipointe	dɛmiːpɔɪnt	dɛmipɔɪnt	dɛmɪpɔɪnt	dɛmipɔɪnt	compound	demi|pointe	0.0	0.1111111111111111	0.0	dɛmipɔɪnt	dɛmɪpɔɪnt	0.0	0.1111111111111111
demoscene	dɛməʊsiːn	dɛməʊsin	dɛməsin	diməʃin	compound	demo|scene	0.0	0.14285714285714285	0.42857142857142855	dɛməsin	dɛməsin	0.14285714285714285	0.14285714285714285
dench	dɛntʃ	dɛntʃ	dɛntʃ	dɛntʃ	compound	den|ch	0.0	0.0	0.0	dɛntʃ	dɛntʃ	0.0	0.0
dendrolatry	dɛndɹɒlətɹɪ	dɛndɹɒlətɹi	dɛndɹɒlətɹi	dɛndɹəʊlətɹi	compound	den|dr|olatry	0.09090909090909091	0.09090909090909091	0.25	dɛndɹɒlətɹi	dɛndɹɒlətɹi	0.09090909090909091	0.09090909090909091
denotate	dɛnəʊteɪt	dinəʊteɪt	dɪnəʊteɪt	dɛnəteɪt	compound	deno|tate	0.1111111111111111	0.1111111111111111	0.125	dɛnəteɪt	dɛnəʊteɪt	0.125	0.0
dephlogisticate	diflɒdʒɪstɪkeɪt	dəflədʒɪstɪkeɪt	dɪflədʒɪstɪkeɪt	dɛflədʒɪstɪkeɪt	compound	de|phlogisticate	0.13333333333333333	0.13333333333333333	0.13333333333333333	dᵻflɑdʒəsteɪt	dɪflədʒɪstɪkeɪt	0.38461538461538464	0.13333333333333333
derdoing	dɜːɹduːɪŋ	dɝduɪŋ	dɜdəʊɪŋ	dɚdɔɪŋ	compound	der|doing	0.3333333333333333	0.42857142857142855	0.5	dɜɹduɪŋ	dɜdəʊɪŋ	0.0	0.42857142857142855
dermatan	dɜːɹmətæn	dɜmətæn	dɜmatən	dɚmətən	compound	derma|tan	0.14285714285714285	0.42857142857142855	0.42857142857142855	dɜɹmənæn	dɜmətən	0.125	0.2857142857142857
dermatic	dəɹmætɪk	dɜmətɪk	dɜmatɪk	dɚmətɪk	compound	derma|tic	0.42857142857142855	0.42857142857142855	0.42857142857142855	dɜɹmæɾɪk	dɜmætɪk	0.25	0.2857142857142857
descanso	dɛskɑːnsoʊ	dɛskænsəʊ	dɪskansəʊ	dɪskənsəʊ	compound	des|canso	0.1111111111111111	0.2222222222222222	0.2222222222222222	dɛskænsəʊ	dɪskænsəʊ	0.1111111111111111	0.2222222222222222
desertology	dɛzəɹtɒlədʒi	dɛzɝtɒlədʒi	dɪzətɒlədʒi	dɪsɚtələdʒi	compound	desert|ology	0.18181818181818182	0.18181818181818182	0.45454545454545453	dɪzəɹtɑlədʒi	dɪzətɒlədʒi	0.16666666666666666	0.18181818181818182
despaghettify	diːspəɡɛtɪfai	dəspəɡɛtifaɪ	dɪspəɡɛtɪfaɪ	dɪspæɡɛtəfi	compound	de|spaghetti|fy	0.25	0.16666666666666666	0.36363636363636365	dispəɡɛtɪfaɪ	dɪspæɡɛtɪfaɪ	0.08333333333333333	0.25
despotat	dɛspətæt	dɛspɒtæt	dɛspəteɪt	dɪspətət	compound	despot|at	0.125	0.2222222222222222	0.25	dɪspəʊɾət	dɛspətæt	0.4444444444444444	0.0
dessiatina	dɛsjətiːnə	dɛsiətinə	dɪssɪətinə	dɛsieɪtɪnə	compound	dess|ia|tina	0.1111111111111111	0.3	0.4	dɛsieɪʃənə	dɛsɪətinə	0.5	0.1111111111111111
desyatin	dɛsjətiːn	dɛsjətɪn	dɪsɪatɪn	dɛsieɪtɪn	compound	des|ya|tin	0.125	0.5	0.4444444444444444	dᵻsaɪətɪn	dɪsaɪətɪn	0.4444444444444444	0.4444444444444444
detestate	dɪtɛsteɪt	dɪtɛsteɪt	dɪtɛsteɪt	dɪtɛsteɪt	compound	detest|ate	0.0	0.0	0.0	dɪtɛsteɪt	dɛtɪsteɪt	0.0	0.2222222222222222
detrending	diːtɹɛndɪŋ	dətɹɛndɪŋ	dɪtɹɛndɪŋ	dɛtɹɛndɪŋ	compound	de|trending	0.1111111111111111	0.1111111111111111	0.1111111111111111	dɪtɹɛndɪŋ	dɪtɹɛndɪŋ	0.1111111111111111	0.1111111111111111
deturpate	dɛtəɹpeɪt	dətʊəpeɪt	dɪtɜpeɪt	dɪtɚpeɪt	compound	de|tur|pate	0.3333333333333333	0.375	0.375	dɪtɜɹpeɪt	dɪtɜpeɪt	0.2222222222222222	0.375
deutocerebral	djuːtoʊsəɹiːbɹəl	dəʌtəʊsəɹibɹəl	djutəʊsɹɛbɹəl	djutəʊsɚɛbɹəl	compound	de|ut|o|cerebral	0.14285714285714285	0.15384615384615385	0.23076923076923078	duɾəʊsəɹibɹəl	djutəʊsəɹibɹəl	0.15384615384615385	0.0
deutoxides	djuːtɒksaɪdz	djutɒksaɪdz	djutɒksaɪdz	dɔɪtɑksɪdɪz	compound	deutoxide|s	0.0	0.0	0.45454545454545453	djutɒksaɪdz	djutɒksaɪdz	0.0	0.0
developmentals	dɪvɛləpmɛntəlz	dɪvɛləpmɛntəlz	dɪvɛləpmɛntəlz	dɪvɛləpməntəlz	compound	developmental|s	0.0	0.0	0.07142857142857142	dɪvɛləpmɛntəlz	dɪvɛləpmɛntəlz	0.0	0.0
developmentation	dɪvɛləpmənteɪʃən	dɪvɛləpmənteɪʃən	dɪvɛləpmənteɪʃən	dɪvɛləpmənteɪʃən	compound	development|ation	0.0	0.0	0.0	dɪvɛləpmənteɪʃən	dɪvɛləpmənteɪʃən	0.0	0.0
devs	dɛvz	dɛvz	dɛvz	dɪvz	compound	dev|s	0.0	0.0	0.25	dɛvz	dɛvz	0.0	0.0
dewfull	djuːfəl	djufʊl	djufʊl	dufʊl	compound	dew|full	0.16666666666666666	0.16666666666666666	0.4	djufəll	djufəl	0.14285714285714285	0.0
dextrocardia	dɛkstɹəkɑːɹdiə	dɛkstɹəʊkɑɹdiə	dɛkstɹəkɑdiə	dɛkstɹəkɑɹdiə	compound	dextro|cardia	0.07142857142857142	0.08333333333333333	0.0	dɛkstɹəkɑɹdiə	dɛkstɹəkɑdiə	0.0	0.08333333333333333
dezh	dɛʒ	dɛʒ	dɛʒ	dɛz	compound	d|ezh	0.0	0.0	0.3333333333333333	dɛzh	dɛʒ	0.5	0.0
dhabihah	zəbiːhə	dɑbihɑ	dabɪhə	dhæbɪhɑ	compound	dhabi|hah	0.5	0.5	0.7142857142857143	dɑbɪhɑ	dæbɪhə	0.6666666666666666	0.5
diamide	daɪæmaɪd	daɪəmaɪd	daɪəmaɪd	diəmɪd	compound	di|amide	0.125	0.125	0.6666666666666666	daɪəmaɪd	daɪəmaɪd	0.125	0.125
diangle	daɪæŋɡəl	daɪæŋɡəl	daɪaŋɡəl	diæŋɡəl	compound	di|angle	0.0	0.125	0.2857142857142857	daɪæŋgəl	daɪæŋɡəl	0.125	0.0
diastasis	daɪəsteɪsɪs	diəsteɪsɪs	daɪəstɑsiz	diæstəsɪs	compound	dia|stasis	0.2	0.4	0.5555555555555556	daɪæstəsɪs	daɪəstæsɪs	0.3	0.2
dicarboxylyl	daɪkɑːɹbɒksɪlɪl	daɪkɑɹbɑksəlɪl	dɪkɑbɒksɪlɪl	dɪkɑɹbəksələl	compound	di|carboxyl|yl	0.14285714285714285	0.16666666666666666	0.3076923076923077	daɪkɑɹ.bəsɪl.ɪl	daɪkɑbɒksɪlɪl	0.26666666666666666	0.07692307692307693
dicavitary	daɪkævɪtəɹi	daɪkavɪtəɹi	dɪkəvɪtəɹi	dɪkəvɪtɛɹi	compound	di|cavitary	0.09090909090909091	0.2	0.3	daɪkævɪtɛɹi	daɪkævɪtəɹi	0.09090909090909091	0.0
dichloralphenazone	daɪklɔːɹælfɛnəzəʊn	daɪklɔɹəlfənɑzəʊni	dɪklɔɹalfənazəʊn	dɪklɚælfənəzəʊn	compound	di|chloral|phen|azo|ne	0.2222222222222222	0.25	0.26666666666666666	daɪklɔɹælfənəzəʊn	dɪklɔɹælfənəzəʊn	0.058823529411764705	0.125
dicings	daɪsɪŋz	daɪsɪŋz	daɪsɪŋz	dɪsɪŋz	compound	dicing|s	0.0	0.0	0.16666666666666666	daɪsɪŋz	daɪsɪŋz	0.0	0.0
dicking	dɪkɪŋ	dɪkɪŋ	dɪkɪŋ	dɪkɪŋ	compound	dick|ing	0.0	0.0	0.0	dɪkɪŋ	dɪkɪŋ	0.0	0.0
dickpic	dɪkpɪk	dɪkpɪk	dɪkpɪk	dɪkpɪk	compound	dick|pic	0.0	0.0	0.0	dɪkpɪk	dɪkpɪk	0.0	0.0
dicksplat	dɪksplæt	dɪksplat	dɪksplat	dɪksplət	compound	dicks|plat	0.125	0.125	0.125	dɪksplæt	dɪksplæt	0.0	0.0
dickweasel	dɪkwiːzəl	dɪkwizəl	dɪkwizəl	dɪkwisəl	compound	dick|weasel	0.0	0.0	0.125	dɪkwizəl	dɪkwisəl	0.0	0.125
diclofenac	daɪkloʊfənæk	dɪkləʊfɛnæk	dɪkləʊfnak	dɪkləʊfɛnək	compound	dic|lo|fen|ac	0.18181818181818182	0.3	0.2727272727272727	daɪkləʊ.fənæk	dɪkləfɛnæk	0.07692307692307693	0.3
dicrotophos	daɪkɹəʊtəfɒs	dɪkɹəʊtəʊfəʊz	dɪkɹəʊtɒfəʊz	dɪkɹəʊtəfəʊz	compound	dic|roto|pho|s	0.38461538461538464	0.4166666666666667	0.3333333333333333	dɪkɹəʊɾəfɑs	daɪkɹəʊtɒfəʊz	0.2727272727272727	0.3076923076923077
didact	daɪdækt	dɪdækt	dɪdakt	dɪdækt	compound	did|act	0.16666666666666666	0.3333333333333333	0.16666666666666666	dɪdækt	daɪdækt	0.16666666666666666	0.0
didaction	dɪdækʃən	dɪdækʃən	dɪdakʃən	dɪdækʃən	compound	did|action	0.0	0.125	0.0	dɪksækʃən	daɪdækʃən	0.2222222222222222	0.1111111111111111
diddest	dɪdɛst	dɪddɛst	dɪdɪst	dɪddɪst	compound	did|dest	0.14285714285714285	0.16666666666666666	0.2857142857142857	dɪdɪst	dɪdəst	0.16666666666666666	0.16666666666666666
didelphid	daɪdɛlfɪd	daɪdɛlfaɪd	daɪdlfɪd	daɪdɛlfɪd	compound	di|delphi|d	0.1	0.125	0.0	daɪɛlfɪd	daɪdɛlfɪd	0.125	0.0
didesmethyldoxylamine	daɪdɛzmɛθɪldɒksɪləmiːn	dɪdizmiθaɪldɒksiləmin	daɪdsmiθɪldəksɪləmin	daɪdsmɛθaɪldəksiləmɪn	compound	did|es|methyl|doxy|lamine	0.23809523809523808	0.2	0.2857142857142857	daɪdzmɛθɪldɑk.səlæm.ɪn	daɪdɪsmɛθɪldɒksɪlæmin	0.3181818181818182	0.14285714285714285
dielectrophoretic	daɪəlɛktɹoʊfəɹɛtɪk	daɪəlɛktɹəfəɹɛɾɪk	dilɪktɹɒfɔɹɛtɪk	dilɪktɹəfɚɛtɪk	compound	di|electrophoretic	0.11764705882352941	0.4666666666666667	0.5	daɪəlɛktɹəfəɹɛɾɪk	daɪəlɛktɹəfəɹɛtɪk	0.11764705882352941	0.058823529411764705
diethyl	daɪɛθɪl	daɪəθɪl	daɪəθaɪl	dɪθɪl	compound	dieth|yl	0.14285714285714285	0.25	0.4	daɪɛθəl	daɪəθaɪl	0.14285714285714285	0.25
dihydropteroate	daɪhaɪdɹɒptɛɹəʊeɪt	dɪjdɹɑptɪɹəʊeɪt	daɪhaɪdɹəptəɹəʊt	dɪhaɪdɹəptɚəʊt	compound	dih|y|dropt|ero|ate	0.4	0.25	0.42857142857142855	daɪhaɪdɹɑptəɹəʊeɪt	daɪhaɪdɹɒptəɹəʊt	0.1111111111111111	0.1875
dihydroquercetin	daɪhaɪdɹəʊkwɜːɹsɪtɪn	daɪhaɪdɹəʊkwɜɹsʌɾɪn	daɪhaɪdɹəkwəsɛtɪn	dɪhaɪdɹəʊkɚsɪtɪn	compound	di|hydro|quercetin	0.10526315789473684	0.23529411764705882	0.25	daɪhaɪdɹəkwɜɹsənɪn	daɪhaɪdɹɒkwəsɛtɪn	0.16666666666666666	0.29411764705882354
diiamb	daɪaɪæm	daɪaɪamb	dɪɪam	daɪəmb	compound	di|iamb	0.25	0.6	0.6666666666666666	dɪæmb	daɪəm	0.8	0.6
dillseed	dɪlsiːd	dɪlsid	dɪlsid	dɪlsid	compound	dill|seed	0.0	0.0	0.0	dɪlsid	dɪlsid	0.0	0.0
dimethenamid	daɪmɪθɛnəmɪd	daɪmðɛnəmɪd	daɪmθənamɪd	dɪmɛθənəmɪd	compound	dime|then|amid	0.18181818181818182	0.2727272727272727	0.2727272727272727	daɪmɛθ.ənæm.ɪd	daɪmθənæmɪd	0.35714285714285715	0.2727272727272727
dimethylethanolamine	daɪmɛθɪlɛθənɒləmiːn	daɪmiθɪlɛθənɒləmin	daɪmθaɪlθənɒləmin	dɪmɛθaɪlθənəʊləmɪn	compound	dimethyl|ethanol|amine	0.05555555555555555	0.17647058823529413	0.3333333333333333	daɪmɛθ.əl.əθæn.əlin	dɪmɪθaɪlɪθænəlæmin	0.42105263157894735	0.3888888888888889
dimication	dɪmɪkeɪʃən	dɪmɪkeɪʃən	dɪmɪkeɪʃən	dɪmɪkeɪʃən	compound	dim|ication	0.0	0.0	0.0	dɪmɪkeɪʃən	dɪmɪkeɪʃən	0.0	0.0
dimmings	dɪmɪŋz	dɪmɪŋz	dɪmɪŋz	dɪmɪŋz	compound	dimming|s	0.0	0.0	0.0	dɪmɪŋz	dɪmɪŋz	0.0	0.0
dimp	dɪmp	dɪmp	dɪmp	dɪmp	compound	dim|p	0.0	0.0	0.0	dɪmp	dɪmp	0.0	0.0
